Date,SPComp,Dividends,Earnings,CPI,GS10,RealPrice,RealDividend,RealTotReturnPrice,RealEarnings,CAPE,TR_CAPE,XS_Cape_yld
1871.01,4.44,0.26,0.4,12.46406116,5.32,112.3405503,6.578500695,112.3405503,10.1207703,NaN,NaN,NaN
1871.02,4.5,0.26,0.4,12.84464132,5.323333333,110.4850918,6.38358308,111.017057,9.820897046,NaN,NaN,NaN
1871.03,4.61,0.26,0.4,13.0349719,5.326666667,111.5331516,6.290372977,112.5968848,9.677496888,NaN,NaN,NaN
1871.04,4.74,0.26,0.4,12.55922645,5.33,119.0223714,6.528653283,120.7067753,10.04408197,NaN,NaN,NaN
1871.05,4.86,0.26,0.4,12.27381157,5.333333333,124.8734084,6.680470409,127.2052005,10.27764678,NaN,NaN,NaN
1871.06,4.82,0.26,0.4,12.08348099,5.336666667,125.7963741,6.785696528,128.7214349,10.43953312,NaN,NaN,NaN
1871.07,4.73,0.26,0.4,12.08348099,5.34,123.4474791,6.785696528,126.896546,10.43953312,NaN,NaN,NaN
1871.08,4.79,0.26,0.4,11.8932314,5.343333333,127.013181,6.894243645,131.1524441,10.60652868,NaN,NaN,NaN
1871.09,4.84,0.26,0.4,12.17864628,5.346666667,125.3312852,6.732672344,129.995077,10.35795745,NaN,NaN,NaN
1871.1,4.59,0.26,0.4,12.36889587,5.35,117.029379,6.62911515,121.9572256,10.19863869,NaN,NaN,NaN
1871.11,4.64,0.26,0.4,12.36889587,5.353333333,118.3042088,6.62911515,123.8614234,10.19863869,NaN,NaN,NaN
1871.12,4.74,0.26,0.4,12.65439174,5.356666667,118.1272831,6.479555611,124.2415139,9.968547094,NaN,NaN,NaN
1872.01,4.86,0.2633,0.4025,12.65439174,5.36,121.1178472,6.561796124,127.9619881,10.03085051,NaN,NaN,NaN
1872.02,4.88,0.2667,0.405,12.65439174,5.378333333,121.6162745,6.646528775,129.0737566,10.09315393,NaN,NaN,NaN
1872.03,5.04,0.27,0.4075,12.84464132,5.396666667,123.7433028,6.629105506,131.9175138,10.00503887,NaN,NaN,NaN
1872.04,5.18,0.2733,0.41,13.13013719,5.415,124.4152579,6.564225867,133.2170105,9.847539719,NaN,NaN,NaN
1872.05,5.18,0.2767,0.4125,13.13013719,5.433333333,124.4152579,6.645888391,133.8100147,9.907585693,NaN,NaN,NaN
1872.06,5.13,0.28,0.415,13.0349719,5.451666667,124.1138976,6.774247822,134.0930466,10.04040302,NaN,NaN,NaN
1872.07,5.1,0.2833,0.4175,12.84464132,5.47,125.2164373,6.955650333,135.9104763,10.25056129,NaN,NaN,NaN
1872.08,5.04,0.2867,0.42,12.93980661,5.488333333,122.8332376,6.987358973,133.9557499,10.23610313,NaN,NaN,NaN
1872.09,4.95,0.29,0.4225,13.0349719,5.506666667,119.759024,7.016185244,131.2407921,10.22185609,NaN,NaN,NaN
1872.1,4.97,0.2933,0.425,12.74947603,5.525,122.9354684,7.254924121,135.3843149,10.51259036,NaN,NaN,NaN
1872.11,4.95,0.2967,0.4275,13.13013719,5.543333333,118.8910283,7.126256182,131.584312,10.26786154,NaN,NaN,NaN
1872.12,5.07,0.3,0.43,12.93980661,5.561666667,123.5643878,7.311502239,137.4309604,10.47981988,NaN,NaN,NaN
1873.01,5.11,0.3025,0.4325,12.93980661,5.58,124.5392548,7.372431424,139.198543,10.54074906,NaN,NaN,NaN
1873.02,5.15,0.305,0.435,13.22522149,5.570833333,122.8053885,7.272940481,137.9380052,10.37288233,NaN,NaN,NaN
1873.03,5.11,0.3075,0.4375,13.22522149,5.561666667,121.8515602,7.332554748,137.5529841,10.43249659,NaN,NaN,NaN
1873.04,5.04,0.31,0.44,13.22522149,5.5525,120.1823607,7.392169014,136.3640884,10.49211086,NaN,NaN,NaN
1873.05,5.05,0.3125,0.4425,12.93980661,5.543333333,123.0769544,7.616148166,140.3685533,10.7844658,NaN,NaN,NaN
1873.06,4.98,0.315,0.445,12.55922645,5.534166667,125.0488206,7.909714555,143.3692039,11.1740412,NaN,NaN,NaN
1873.07,4.97,0.3175,0.4475,12.55922645,5.525,124.7977185,7.972490067,143.8430228,11.23681671,NaN,NaN,NaN
1873.08,4.97,0.32,0.45,12.55922645,5.515833333,124.7977185,8.03526558,144.6148164,11.29959222,NaN,NaN,NaN
1873.09,4.59,0.3225,0.4525,12.55922645,5.506666667,115.2558407,8.098041092,134.3397446,11.36236773,NaN,NaN,NaN
1873.1,4.19,0.325,0.455,12.27381157,5.4975,107.6583501,8.350588011,126.2953775,11.69082322,NaN,NaN,NaN
1873.11,4.04,0.3275,0.4575,11.8932314,5.488333333,107.1259397,8.684095361,126.519752,12.13121718,NaN,NaN,NaN
1873.12,4.42,0.33,0.46,12.17864628,5.479166667,114.4554299,8.545314898,136.0171828,11.91165107,NaN,NaN,NaN
1874.01,4.66,0.33,0.46,12.36889587,5.47,118.8141408,8.413876921,142.0302562,11.7284345,NaN,NaN,NaN
1874.02,4.8,0.33,0.46,12.36889587,5.436666667,122.3836643,8.413876921,147.135421,11.7284345,NaN,NaN,NaN
1874.03,4.73,0.33,0.46,12.36889587,5.403333333,120.5989025,8.413876921,145.8326595,11.7284345,NaN,NaN,NaN
1874.04,4.6,0.33,0.46,12.17864628,5.37,119.1165107,8.545314898,144.9012056,11.91165107,NaN,NaN,NaN
1874.05,4.48,0.33,0.46,12.08348099,5.336666667,116.9227709,8.612614824,143.105675,12.00546309,NaN,NaN,NaN
1874.06,4.46,0.33,0.46,11.79806612,5.303333333,119.2167234,8.820968322,146.8130095,12.29589524,NaN,NaN,NaN
1874.07,4.46,0.33,0.46,11.8932314,5.27,118.2627948,8.750386165,146.5362594,12.19750799,NaN,NaN,NaN
1874.08,4.47,0.33,0.46,11.79806612,5.236666667,119.4840254,8.820968322,148.9602723,12.29589524,NaN,NaN,NaN
1874.09,4.54,0.33,0.46,11.79806612,5.203333333,121.3551399,8.820968322,152.2094058,12.29589524,NaN,NaN,NaN
1874.1,4.53,0.33,0.46,11.60773554,5.17,123.0732999,8.96560463,155.3014947,12.49750948,NaN,NaN,NaN
1874.11,4.57,0.33,0.46,11.51265124,5.136666667,125.1854918,9.039652581,158.917355,12.60072784,NaN,NaN,NaN
1874.12,4.54,0.33,0.46,11.51265124,5.103333333,124.3637052,9.039652581,158.8304199,12.60072784,NaN,NaN,NaN
1875.01,4.54,0.3275,0.4517,11.51265124,5.07,124.3637052,8.971170365,159.78521,12.37336688,NaN,NaN,NaN
1875.02,4.53,0.325,0.4433,11.51265124,5.03,124.0897763,8.902688148,160.3864575,12.14326663,NaN,NaN,NaN
1875.03,4.59,0.3225,0.435,11.51265124,4.99,125.7333495,8.834205932,163.4623016,11.91590568,NaN,NaN,NaN
1875.04,4.65,0.32,0.4267,11.60773554,4.95,126.3335198,8.693919641,165.1844585,11.59279847,NaN,NaN,NaN
1875.05,4.47,0.3175,0.4183,11.32232066,4.91,124.5045494,8.843443949,163.7566174,11.65106332,NaN,NaN,NaN
1875.06,4.38,0.315,0.41,11.13207107,4.87,124.0827153,8.92375692,164.1798862,11.61504869,NaN,NaN,NaN
1875.07,4.39,0.3125,0.4017,11.13207107,4.83,124.3660091,8.852933453,165.5308717,11.37991478,NaN,NaN,NaN
1875.08,4.41,0.31,0.3933,11.22715537,4.79,123.8745258,8.707733106,165.8425396,11.04758526,NaN,NaN,NaN
1875.09,4.37,0.3075,0.385,11.13207107,4.75,123.7994214,8.711286518,166.7138755,10.90681401,NaN,NaN,NaN
1875.1,4.3,0.305,0.3767,11.13207107,4.71,121.8163643,8.64046305,165.0130379,10.6716801,NaN,NaN,NaN
1875.11,4.37,0.3025,0.3683,11.03690579,4.67,124.866877,8.643530958,170.1209912,10.52367753,NaN,NaN,NaN
1875.12,4.37,0.3,0.36,10.9417405,4.63,125.952901,8.64665224,172.5823076,10.37598269,NaN,NaN,NaN
1876.01,4.46,0.3,0.3533,10.84657521,4.59,129.6747368,8.722515925,178.677991,10.27221625,NaN,NaN,NaN
1876.02,4.52,0.3,0.3467,10.84657521,4.578333333,131.4192399,8.722515925,182.083289,10.0803209,NaN,NaN,NaN
1876.03,4.51,0.3,0.34,10.84657521,4.566666667,131.1284894,8.722515925,182.6875477,9.885518048,NaN,NaN,NaN
1876.04,4.34,0.3,0.3333,10.75149091,4.555,127.3016948,8.799656326,178.3777133,9.776418178,NaN,NaN,NaN
1876.05,4.18,0.3,0.3267,10.37091074,4.543333333,127.1078971,9.122576346,179.1713882,9.93448564,NaN,NaN,NaN
1876.06,4.15,0.3,0.32,10.08541488,4.531666667,129.7679598,9.38081637,184.0229484,10.00620413,NaN,NaN,NaN
1876.07,4.1,0.3,0.3133,10.08541488,4.52,128.2044904,9.38081637,182.9143764,9.796699229,NaN,NaN,NaN
1876.08,3.93,0.3,0.3067,10.18058017,4.508333333,121.7399644,9.293127054,174.7960893,9.500673558,NaN,NaN,NaN
1876.09,3.69,0.3,0.3,10.27574545,4.496666667,113.2468621,9.207061956,163.7032006,9.207061956,NaN,NaN,NaN
1876.1,3.67,0.3,0.2933,10.46599504,4.485,110.5856278,9.039697099,160.9452115,8.83781053,NaN,NaN,NaN
1876.11,3.6,0.3,0.2867,10.56116033,4.473333333,107.4988983,8.958241523,157.5392942,8.561092816,NaN,NaN,NaN
1876.12,3.58,0.3,0.28,10.75149091,4.461666667,105.0092322,8.799656326,154.9653521,8.213012571,NaN,NaN,NaN
1877.01,3.55,0.2908,0.2817,10.9417405,4.45,102.3187182,8.381488238,152.0256129,8.119206453,NaN,NaN,NaN
1877.02,3.34,0.2817,0.2833,10.65632562,4.440833333,98.84441435,8.33666812,147.8956982,8.384018738,NaN,NaN,NaN
1877.03,3.17,0.2725,0.285,10.18058017,4.431666667,98.19737587,8.441257074,147.980086,8.828470701,NaN,NaN,NaN
1877.04,2.94,0.2633,0.2867,10.46599504,4.4225,88.58903157,7.93384082,134.4969754,8.638937194,NaN,NaN,NaN
1877.05,2.94,0.2542,0.2883,10.65632562,4.413333333,87.00675993,7.522829379,133.046522,8.531989418,NaN,NaN,NaN
1877.06,2.73,0.245,0.29,10.08541488,4.404166667,85.36542896,7.661000035,131.512914,9.068122491,NaN,NaN,NaN
1877.07,2.85,0.2358,0.2917,10.18058017,4.395,88.28470701,7.304397864,136.9480727,9.036017205,NaN,NaN,NaN
1877.08,3.05,0.2267,0.2933,9.8,4.385833333,98.14923342,7.295223349,153.1930543,9.438416446,NaN,NaN,NaN
1877.09,3.24,0.2175,0.295,9.704834711,4.376666667,105.2858519,7.067800243,165.2513099,9.586211823,NaN,NaN,NaN
1877.1,3.31,0.2083,0.2967,9.704834711,4.3675,107.5605462,6.768840416,169.7068898,9.6414544,NaN,NaN,NaN
1877.11,3.26,0.1992,0.2983,9.514585124,4.358333333,108.0540109,6.602564104,171.3535848,9.887273454,NaN,NaN,NaN
1877.12,3.25,0.19,0.3,9.514585124,4.349166667,107.7225569,6.297626404,171.6601991,9.943620638,NaN,NaN,NaN
1878.01,3.25,0.1892,0.3008,9.229089256,4.34,111.0548841,6.46510279,177.8289289,10.27855666,NaN,NaN,NaN
1878.02,3.18,0.1883,0.3017,9.134004959,4.33,109.7941056,6.501330215,176.6776137,10.41662945,NaN,NaN,NaN
1878.03,3.24,0.1875,0.3025,8.94367438,4.32,114.2463094,6.611476236,184.7285595,10.66651499,NaN,NaN,NaN
1878.04,3.33,0.1867,0.3033,8.848509091,4.31,118.6826624,6.654069993,192.798441,10.8097452,NaN,NaN,NaN
1878.05,3.34,0.1858,0.3042,8.563094215,4.3,123.0067355,6.842710016,200.7491658,11.2031883,NaN,NaN,NaN
1878.06,3.41,0.185,0.305,8.372844628,4.29,128.4382842,6.968059404,210.5612156,11.48788172,NaN,NaN,NaN
1878.07,3.48,0.1842,0.3058,8.467928926,4.28,129.6030398,6.860022971,213.4079027,11.38868092,NaN,NaN,NaN
1878.08,3.45,0.1833,0.3067,8.563094215,4.27,127.0578555,6.750639106,210.1432482,11.29525921,NaN,NaN,NaN
1878.09,3.52,0.1825,0.3075,8.563094215,4.26,129.635841,6.721176415,215.3333804,11.3247219,NaN,NaN,NaN
1878.1,3.48,0.1817,0.3083,8.467928926,4.25,129.6030398,6.766917339,216.2155856,11.48178655,NaN,NaN,NaN
1878.11,3.47,0.1808,0.3092,8.372844628,4.24,130.6981953,6.809865623,218.9893601,11.6460755,NaN,NaN,NaN
1878.12,3.45,0.18,0.31,8.18251405,4.23,132.967494,6.937434467,223.7603081,11.9478038,NaN,NaN,NaN
1879.01,3.58,0.1817,0.3158,8.277679339,4.22,136.391585,6.922444411,230.4932044,12.03141412,NaN,NaN,NaN
1879.02,3.71,0.1833,0.3217,8.372844628,4.203333333,139.7378399,6.904028588,237.1204461,12.11689033,NaN,NaN,NaN
1879.03,3.65,0.185,0.3275,8.277679339,4.186666667,139.0584595,7.048168498,236.9642757,12.47716315,NaN,NaN,NaN
1879.04,3.77,0.1867,0.3333,8.18251405,4.17,145.3007108,7.195661195,248.6232819,12.84581616,NaN,NaN,NaN
1879.05,3.94,0.1883,0.3392,8.18251405,4.153333333,151.8527322,7.257327279,260.8692425,13.07320984,NaN,NaN,NaN
1879.06,3.96,0.19,0.345,8.087381157,4.136666667,154.4188886,7.40898708,266.3383308,13.45316075,NaN,NaN,NaN
1879.07,4.04,0.1917,0.3508,8.18251405,4.12,155.7068625,7.388367708,269.6217414,13.52028895,NaN,NaN,NaN
1879.08,4.07,0.1933,0.3567,8.18251405,4.103333333,156.8631016,7.450033792,272.6989219,13.74768264,NaN,NaN,NaN
1879.09,4.22,0.195,0.3625,8.467928926,4.086666667,157.1623069,7.262239302,274.2711636,13.50031665,NaN,NaN,NaN
1879.1,4.68,0.1967,0.3683,8.94367438,4.07,165.0224468,6.935879337,288.9969318,12.98670239,NaN,NaN,NaN
1879.11,4.93,0.1983,0.3742,9.419419835,4.053333333,165.0577472,6.639138187,290.0276556,12.52831825,NaN,NaN,NaN
1879.12,4.92,0.2,0.38,9.704834711,4.036666667,159.8785158,6.49912666,281.8787311,12.34834065,NaN,NaN,NaN
1880.01,5.11,0.205,0.3892,9.990330579,4.02,161.3073621,6.471234684,285.3486782,12.2858758,NaN,NaN,NaN
1880.02,5.2,0.21,0.3983,9.990330579,3.993333333,164.148392,6.629069677,291.3516103,12.57313549,NaN,NaN,NaN
1880.03,5.3,0.215,0.4075,10.08541488,3.966666667,165.7277559,6.722918398,295.1492592,12.74227557,NaN,NaN,NaN
1880.04,5.18,0.22,0.4167,9.704834711,3.94,168.3273805,7.149039326,300.8399984,13.5409304,NaN,NaN,NaN
1880.05,4.77,0.225,0.4258,9.419419835,3.913333333,159.7009034,7.533061483,286.5444305,14.25590035,NaN,NaN,NaN
1880.06,4.79,0.23,0.435,9.229089256,3.886666667,163.6778138,7.85926872,294.8551577,14.8642691,NaN,NaN,NaN
1880.07,5.01,0.235,0.4442,9.229089256,3.86,171.1953752,8.030122387,309.6030453,15.17863985,NaN,NaN,NaN
1880.08,5.19,0.24,0.4533,9.229089256,3.833333333,177.3461072,8.200976055,321.9624483,15.48959352,NaN,NaN,NaN
1880.09,5.18,0.245,0.4625,9.324254545,3.806666667,175.197856,8.286385081,319.3160366,15.64266571,NaN,NaN,NaN
1880.1,5.33,0.25,0.4717,9.324254545,3.78,180.271153,8.45549498,329.8468904,15.95382793,NaN,NaN,NaN
1880.11,5.61,0.255,0.4808,9.419419835,3.753333333,187.824333,8.537469681,344.9689129,16.09731538,NaN,NaN,NaN
1880.12,5.84,0.26,0.49,9.514585124,3.726666667,193.5691484,8.617804553,356.8391656,16.24124704,NaN,NaN,NaN
1881.01,6.19,0.265,0.4858,9.419419835,3.7,207.2428915,8.872272413,383.4092998,16.26471675,18.4739523,24.13505742,-0.010488745
1881.02,6.17,0.27,0.4817,9.514585124,3.693333333,204.5071311,8.949258574,379.7277249,15.9661402,18.14725816,23.65550327,-0.01139284
1881.03,6.24,0.275,0.4775,9.514585124,3.686666667,206.8273093,9.114985585,385.446207,15.82692952,18.27011914,23.76771289,-0.013123118
1881.04,6.22,0.28,0.4733,9.609669421,3.68,204.124477,9.18888321,381.8362159,15.53249437,17.95010828,23.30885012,-0.007503502
1881.05,6.5,0.285,0.4692,9.514585124,3.673333333,215.4451138,9.446439606,404.485199,15.55182268,18.86971869,24.45668605,-0.00888109
1881.06,6.58,0.29,0.465,9.514585124,3.666666667,218.096746,9.612166617,410.9673336,15.41261199,19.02871073,24.61633067,-0.007732465
1881.07,6.35,0.295,0.4608,9.609669421,3.66,208.3907442,9.681144811,394.1981848,15.12227637,18.11636719,23.39745543,-0.004047872
1881.08,6.2,0.3,0.4567,9.8,3.653333333,199.5164745,9.654022959,378.9331698,14.69664095,17.28624355,22.29430058,0.002143605
1881.09,6.25,0.305,0.4525,10.18058017,3.646666667,193.6068136,9.448012505,369.2045525,14.01713331,16.72483665,21.54278402,0.005564051
1881.1,6.15,0.31,0.4483,10.27574545,3.64,188.7447701,9.513964021,361.4446395,13.75841958,16.26198941,20.92731931,0.006724036
1881.11,6.19,0.315,0.4442,10.18058017,3.633333333,191.7481882,9.757783406,368.7533325,13.76002346,16.47864232,21.18977465,0.005069307
1881.12,6.01,0.32,0.44,10.18058017,3.626666667,186.172312,9.912668857,359.6188935,13.62991968,15.95875421,20.50985589,0.004877507
1882.01,5.92,0.32,0.4392,10.18058017,3.62,183.3843739,9.912668857,355.8292324,13.60513801,15.67876416,20.14205378,0.006063178
1882.02,5.79,0.32,0.4383,10.27574545,3.620833333,177.6962957,9.820866086,346.3803801,13.45151752,15.15386153,19.46212967,0.009174922
1882.03,5.78,0.32,0.4375,10.27574545,3.621666667,177.3893937,9.820866086,347.3774451,13.42696535,15.0916703,19.37744059,0.007978128
1882.04,5.78,0.32,0.4367,10.37091074,3.6225,175.7616376,9.730748102,345.7778067,13.2794303,14.91699717,19.14909934,0.007498173
1882.05,5.71,0.32,0.4358,10.46599504,3.623333333,172.0555681,9.642343572,340.0676061,13.13166665,14.5671032,18.6984205,0.009991835
1882.06,5.68,0.32,0.435,10.56116033,3.624166667,169.6093728,9.555457625,336.8065668,12.98945021,14.32740489,18.39019782,0.012729276
1882.07,6,0.32,0.4342,10.46599504,3.625,180.793942,9.642343572,360.612268,13.08345493,15.24055976,19.55702413,0.009093142
1882.08,6.18,0.32,0.4333,10.56116033,3.625833333,184.5397754,9.555457625,369.6720005,12.93868684,15.52542933,19.91362977,0.008044514
1882.09,6.24,0.32,0.4325,10.27574545,3.626666667,191.5068887,9.820866086,385.2680329,13.27351432,16.08110662,20.61719471,0.002413783
1882.1,6.07,0.32,0.4317,10.18058017,3.6275,188.0309374,9.912668857,379.9370494,13.37280983,15.75558103,20.19232668,0.004945011
1882.11,5.81,0.32,0.4308,10.08541488,3.628333333,181.6751437,10.00620413,368.7793597,13.47085231,15.19267031,19.46618581,0.003500862
1882.12,5.84,0.32,0.43,9.990330579,3.629166667,184.351271,10.10143951,375.9203148,13.57380934,15.38212833,19.70461406,0.003181514
1883.01,5.81,0.3208,0.4275,9.990330579,3.63,183.4042611,10.12669311,375.7100397,13.49489184,15.27025912,19.55671347,0.003649445
1883.02,5.68,0.3217,0.425,10.08541488,3.629166667,177.6101233,10.05936209,365.5577922,13.28948986,14.75759015,18.89822219,0.004730538
1883.03,5.75,0.3225,0.4225,9.990330579,3.628333333,181.5102411,10.180357,375.3311327,13.33705685,15.05125412,19.27310524,0.00249528
1883.04,5.87,0.3233,0.42,9.895165289,3.6275,187.0803598,10.30376155,388.6246847,13.38564755,15.48206722,19.82169282,-0.000275395
1883.05,5.77,0.3242,0.4175,9.8,3.626666667,185.6790416,10.43278081,387.5197201,13.43518195,15.33549764,19.63264292,0.001531586
1883.06,5.82,0.325,0.415,9.514585124,3.625833333,192.9062404,10.77225569,404.4766896,13.75534188,15.90338839,20.35644802,-0.00075977
1883.07,5.73,0.3258,0.4125,9.324254545,3.625,193.7999449,11.01920106,408.2759455,13.95156672,15.94878313,20.41043402,-0.002893784
1883.08,5.47,0.3267,0.41,9.324254545,3.624166667,185.0062302,11.04964084,391.6901805,13.86701177,15.19681088,19.44808551,0.000217121
1883.09,5.53,0.3275,0.4075,9.229089256,3.623333333,188.9641566,11.19091524,402.0442204,13.92457393,15.49469243,19.82873662,-0.002034848
1883.1,5.38,0.3283,0.405,9.229089256,3.6225,183.8385466,11.21825183,393.127878,13.83914709,15.04805627,19.25930819,0.002120613
1883.11,5.46,0.3292,0.4025,9.134004959,3.621666667,188.5144077,11.36610678,405.1524101,13.89689544,15.40821814,19.72054454,0.002632588
1883.12,5.34,0.33,0.4,9.229089256,3.620833333,182.4717172,11.27634208,394.1851271,13.66829343,14.89640394,19.06653927,0.0035706
1884.01,5.18,0.3283,0.3925,9.229089256,3.62,177.0043999,11.21825183,384.3938589,13.41201292,14.43282172,18.47845044,0.004228642
1884.02,5.32,0.3267,0.385,9.229089256,3.611666667,181.7883026,11.16357866,396.8031761,13.15573242,14.80596023,18.96024883,0.002565823
1884.03,5.3,0.325,0.3775,9.229089256,3.603333333,181.1048879,11.10548841,397.3315011,12.89945192,14.73602345,18.87564245,0.002969701
1884.04,5.06,0.3233,0.37,9.038839669,3.595,176.5431951,11.27992391,389.3857456,12.90928502,14.35345368,18.39535764,0.004344405
1884.05,4.65,0.3217,0.3625,8.848509091,3.586666667,165.7280421,11.46552928,367.6390927,12.9196592,13.46505031,17.27291895,0.00772108
1884.06,4.46,0.32,0.355,8.848509091,3.578333333,158.9563587,11.40494053,354.7256049,12.65235591,12.90687648,16.57556246,0.013335959
1884.07,4.46,0.3183,0.3475,8.753424793,3.57,160.6830262,11.4675801,360.7113999,12.51958556,13.04393159,16.76976853,0.010776583
1884.08,4.74,0.3167,0.34,8.753424793,3.561666667,170.7707498,11.40993596,385.4914374,12.24937868,13.85981334,17.83206263,0.007126401
1884.09,4.59,0.315,0.3325,8.658259504,3.553333333,167.1842016,11.4734256,379.5536055,12.11083813,13.56915474,17.4743881,0.007694844
1884.1,4.44,0.3133,0.325,8.563094215,3.545,163.5179358,11.53832641,373.4131133,11.96921827,13.27325132,17.11242168,0.00992654
1884.11,4.35,0.3117,0.3175,8.372844628,3.536666667,163.843559,11.74023847,376.3909021,11.95869655,13.3044376,17.17305164,0.008452661
1884.12,4.34,0.31,0.31,8.277679339,3.528333333,165.3462231,11.81044451,382.1038788,11.81044451,13.43229275,17.35797001,0.006713915
1885.01,4.24,0.3042,0.3067,8.277679339,3.52,161.5364023,11.5894749,375.531516,11.68472042,13.12981743,16.98737918,0.008512316
1885.02,4.37,0.2983,0.3033,8.372844628,3.5075,164.5968627,11.23552497,384.8229643,11.4238509,13.38481759,17.33406459,0.008292951
1885.03,4.38,0.2925,0.3,8.18251405,3.495,168.8109054,11.27333101,396.8716759,11.56239078,13.73419409,17.80318967,0.004292613
1885.04,4.37,0.2867,0.2967,8.277679339,3.4825,166.4891694,10.92275626,393.5532476,11.30373834,13.54854854,17.57750569,0.005737937
1885.05,4.32,0.2808,0.2933,8.087381157,3.47,168.4569694,10.94970301,400.3617487,11.43713637,13.71137187,17.80497505,0.005144821
1885.06,4.3,0.275,0.29,7.897091074,3.4575,171.7174606,10.98193062,410.2857748,11.58094501,13.97878437,18.16648603,0.003211113
1885.07,4.46,0.2692,0.2867,7.992232066,3.445,175.9867298,10.62233804,422.6013732,11.31286893,14.32665878,18.62723898,0.002756914
1885.08,4.71,0.2633,0.2833,7.992232066,3.4325,185.8514568,10.38953048,448.3688444,11.17870864,15.1304108,19.67613968,-0.001648422
1885.09,4.65,0.2575,0.28,7.897091074,3.42,185.6944632,10.28308049,450.0574332,11.18160208,15.11628503,19.66267185,-0.001797046
1885.1,4.92,0.2517,0.2767,7.897091074,3.4075,196.4767223,10.05146159,478.2198981,11.04981892,15.99102396,20.79907464,-0.005290784
1885.11,5.24,0.2458,0.2733,7.992232066,3.395,206.764678,9.698999592,505.2278118,10.78411956,16.8240345,21.87509966,-0.006273332
1885.12,5.2,0.24,0.27,8.18251405,3.3825,200.4147735,9.249912623,491.5953788,10.4061517,16.30447595,21.19298777,-0.001132553
1886.01,5.2,0.2383,0.275,7.992232066,3.37,205.1863217,9.403057782,505.2215168,10.85119971,16.69231747,21.69229641,-0.003868559
1886.02,5.3,0.2367,0.28,7.992232066,3.3825,209.1322125,9.339923529,516.8537565,11.04849425,17.00664826,22.09242258,-0.005100824
1886.03,5.19,0.235,0.285,7.897091074,3.395,207.2589815,9.384558891,514.1569801,11.38127355,16.8432661,21.87322356,-0.005816297
1886.04,5.12,0.2333,0.29,7.801941983,3.4075,206.9571298,9.430292655,515.3576765,11.72218118,16.80171613,21.81247381,-0.006115746
1886.05,5.02,0.2317,0.295,7.611651901,3.42,207.987841,9.59975752,519.9164014,12.22239304,16.86319552,21.8858397,-0.005358207
1886.06,5.25,0.23,0.3,7.51650281,3.4325,220.270647,9.649952156,552.6304758,12.58689412,17.83149406,23.12866699,-0.007215438
1886.07,5.33,0.2283,0.305,7.611651901,3.445,220.8317116,9.458889261,556.0157078,12.63671145,17.84584504,23.1300674,-0.006163287
1886.08,5.37,0.2267,0.31,7.706792893,3.4575,219.7423404,9.276645917,555.2192759,12.68531202,17.7239128,22.95497384,-0.00560813
1886.09,5.51,0.225,0.315,7.706792893,3.47,225.471191,9.207081303,571.6328812,12.88991382,18.14714393,23.4846136,-0.007953456
1886.1,5.65,0.2233,0.32,7.706792893,3.4825,231.2000416,9.137516689,588.0876432,13.09451563,18.56238134,24.00146129,-0.011092003
1886.11,5.79,0.2217,0.325,7.706792893,3.495,236.9288922,9.07204411,604.5827209,13.29911744,18.96831263,24.50427936,-0.013247392
1886.12,5.64,0.22,0.33,7.801941983,3.5075,227.9762133,8.892689173,583.628736,13.33903376,18.19405756,23.48532484,-0.011670475
1887.01,5.58,0.2225,0.3325,7.992232066,3.52,220.1807068,8.779607035,565.5449237,13.12008692,17.5122221,22.59075438,-0.009020289
1887.02,5.54,0.225,0.335,8.087381157,3.5325,216.0304654,8.773800489,556.7628201,13.06321406,17.1253666,22.08092296,-0.004139972
1887.03,5.67,0.2275,0.3375,8.087381157,3.545,221.0997723,8.871287161,571.7329396,13.16070073,17.47321371,22.51743823,-0.00097436
1887.04,5.8,0.23,0.34,8.087381157,3.5575,226.1690793,8.968773833,586.7741207,13.25818741,17.82298364,22.95367745,-0.004920784
1887.05,5.9,0.2325,0.3425,8.087381157,3.57,230.0685462,9.066260505,598.8510449,13.35567408,18.07544543,23.26471004,-0.007584211
1887.06,5.73,0.235,0.345,7.992232066,3.5825,226.099543,9.272843386,590.5314054,13.61332327,17.70769566,22.78133205,-0.002345926
1887.07,5.59,0.2375,0.3475,7.897091074,3.595,223.2326987,9.484394624,585.1080177,13.87716687,17.43146054,22.41655595,-0.003661378
1887.08,5.45,0.24,0.35,7.992232066,3.6075,215.0510487,9.470137926,565.7318485,13.81061781,16.73984961,21.52061468,0.003477958
1887.09,5.38,0.2425,0.3525,7.897091074,3.62,214.8464972,9.684066089,567.3167158,14.07683834,16.67662967,21.43414014,0.003362178
1887.1,5.2,0.245,0.355,7.992232066,3.6325,205.1863217,9.667432466,543.9356613,14.00791235,15.88066681,20.40860139,0.007416503
1887.11,5.3,0.2475,0.3575,8.087381157,3.645,206.6717449,9.651180538,550.0054764,13.94059411,15.9507122,20.49585728,0.010122385
1887.12,5.27,0.25,0.36,8.277679339,3.6575,200.7775567,9.524552024,536.4318287,13.71535491,15.45551345,19.85794688,0.014297028
1888.01,5.31,0.2483,0.3517,8.372844628,3.67,200.0021375,9.352265676,536.4423456,13.24684591,15.35866251,19.7317341,0.018720416
1888.02,5.28,0.2467,0.3433,8.277679339,3.651666667,201.1585387,9.398827937,541.6448068,13.07911484,15.41817832,19.80730273,0.018545974
